,Car_Name,Brand_Name,Engine Capacity,Category,Body Condition,model Year,Milage,Fuel Type,Transmission,Color,City Registered,Price
8854,Alto,Suzuki,650,Hatchback,Excellent,2022,26500,Petrol,Automatic,White,Punjab,28.0
8855,Alto,Suzuki,1000,Hatchback,Good,2008,250000,Petrol,Manual,Solid White,Sindh,7.2
8856,Alto,Suzuki,650,Hatchback,Good,2008,110000,Petrol,Automatic,White,Islamabad,15.75
8857,Alto,Suzuki,1000,Hatchback,Good,2011,123000,Petrol,Manual,Graphite Grey,Lahore,10.1
8858,Alto,Suzuki,1000,Hatchback,Excellent,2011,112000,Petrol,Manual,Graphite Grey,Karachi,9.5
8859,Alto,Suzuki,650,Hatchback,Fair,2021,46000,Petrol,Manual,Graphite Grey,Punjab,23.65
8860,Alto,Suzuki,650,Hatchback,Fair,2020,16000,Petrol,Automatic,Silver,Un-Registered,34.5
8861,Alto,Suzuki,650,Hatchback,Poor,2020,23920,Petrol,Automatic,Silver,Un-Registered,34.99
8862,Alto,Suzuki,650,Hatchback,Good,2021,4760,Petrol,Automatic,Brown Pearl Metallic,Un-Registered,35.95
8863,Alto,Suzuki,650,Hatchback,Excellent,2023,18000,Petrol,Automatic,White,Punjab,30.75
8864,Alto,Suzuki,650,Hatchback,Good,2007,96000,Petrol,Automatic,White,Lahore,15.75
8865,Alto,Suzuki,650,Hatchback,Excellent,2022,18000,Petrol,Automatic,White,Karachi,28.5
8866,Alto,Suzuki,650,Hatchback,Good,2011,150000,Petrol,Automatic,White,Sindh,16.8
8867,Alto,Suzuki,650,Hatchback,Excellent,2022,24000,Petrol,Manual,White,Punjab,25.1
8868,Alto,Suzuki,650,Hatchback,Fair,2020,70000,Petrol,Manual,White,Islamabad,23.95
8869,Alto,Suzuki,650,Hatchback,Excellent,2022,14350,Petrol,Manual,Silver,Islamabad,25.0
8870,Alto,Suzuki,650,Hatchback,Excellent,2020,28000,Petrol,Automatic,Silver,Sindh,25.25
8871,Alto,Suzuki,1000,Hatchback,Good,2011,123000,Petrol,Manual,Graphite Grey,Lahore,10.1
8872,Alto,Suzuki,1000,Hatchback,Excellent,2011,112000,Petrol,Manual,Graphite Grey,Karachi,9.5
8873,Alto,Suzuki,650,Hatchback,Excellent,2010,201288,Petrol,Manual,White,Sialkot,15.2
8874,Alto,Suzuki,1000,Hatchback,Excellent,2010,81000,CNG,Manual,White,Islamabad,15.0
8875,Alto,Suzuki,650,Hatchback,Excellent,2021,55000,Petrol,Manual,Graphite Grey,Sindh,22.75
8876,Alto,Suzuki,650,Hatchback,Excellent,2021,36000,Petrol,Automatic,White,Un-Registered,34.6
8877,Alto,Suzuki,1000,Hatchback,Excellent,2009,85000,Petrol,Manual,Graphite Grey,Karachi,9.25
8878,Alto,Suzuki,650,Hatchback,Excellent,2014,100000,Petrol,Automatic,Red,Islamabad,26.7
8879,Alto,Suzuki,1000,Hatchback,Fair,2012,176000,Petrol,Manual,White,Multan,13.0
8880,Alto,Suzuki,650,Hatchback,Fair,2015,128000,Petrol,Automatic,White,Sindh,24.3
8881,Alto,Suzuki,650,Hatchback,Excellent,2022,21800,Petrol,Manual,Solid White,Sindh,24.85
8882,Alto,Suzuki,650,Hatchback,Excellent,2020,60000,Petrol,Manual,Solid White,Sindh,25.0
8883,Alto,Suzuki,650,Hatchback,Excellent,2022,10000,Petrol,Manual,Silky Silver,Sindh,25.6
8884,Alto,Suzuki,650,Hatchback,Excellent,2022,21000,Petrol,Manual,Solid White,Punjab,24.5
8885,Alto,Suzuki,1000,Hatchback,Excellent,2010,130000,Petrol,Manual,Bronze,Sindh,8.3
8886,Alto,Suzuki,650,Hatchback,Excellent,2022,43000,Petrol,Automatic,Solid White,Punjab,29.15
8887,Alto,Suzuki,650,Hatchback,Excellent,2021,38000,Petrol,Manual,Solid White,Karachi,23.8
8888,Alto,Suzuki,1000,Hatchback,Excellent,2012,123,Petrol,Manual,Solid White,Karachi,10.5
8889,Alto,Suzuki,650,Hatchback,Excellent,2021,49000,Petrol,Automatic,Solid White,Islamabad,27.25
8890,Alto,Suzuki,650,Hatchback,Fair,2012,119000,Petrol,Automatic,Superia White,Lahore,16.7
8891,Alto,Suzuki,1000,Hatchback,Good,2007,278300,Petrol,Manual,Gold,Sindh,6.8
8892,Alto,Suzuki,650,Hatchback,Excellent,2021,31000,Petrol,Automatic,Solid White,Islamabad,27.65
8893,Alto,Suzuki,650,Hatchback,Excellent,2022,40000,Petrol,Automatic,White,Islamabad,28.0
8894,Alto,Suzuki,650,Hatchback,Good,2021,72000,Petrol,Automatic,Solid White,Karachi,26.75
8895,Alto,Suzuki,650,Hatchback,Excellent,2019,52000,Petrol,Automatic,White,Islamabad,31.75
8896,Alto,Suzuki,650,Hatchback,Excellent,2022,2100,Petrol,Automatic,Silver,Un-Registered,39.95
8897,Alto,Suzuki,650,Hatchback,Good,2021,39000,Petrol,Manual,White,Punjab,23.7
8898,Alto,Suzuki,650,Hatchback,Good,2019,46000,Petrol,Automatic,Beige,Islamabad,28.9
8899,Alto,Suzuki,1000,Hatchback,Good,2011,288200,Petrol,Manual,Grey,Punjab,12.5
8900,Alto,Suzuki,650,Hatchback,Fair,2020,10000,Petrol,Automatic,Pure Red,Un-Registered,35.3
8901,Alto,Suzuki,1000,Hatchback,Good,2007,70000,Petrol,Manual,White,Lahore,7.9
8902,Alto,Suzuki,650,Hatchback,Excellent,2022,35000,Petrol,Manual,Solid White,Punjab,25.5
8903,Alto,Suzuki,650,Hatchback,Poor,2018,33858,Petrol,Automatic,Beige,Islamabad,30.0
8904,Alto,Suzuki,650,Hatchback,Good,2019,63471,Petrol,Manual,Solid White,Islamabad,22.0
8905,Alto,Suzuki,650,Hatchback,Excellent,2021,38000,Petrol,Manual,Solid White,Karachi,23.8
8906,Alto,Suzuki,1000,Hatchback,Excellent,2012,123,Petrol,Manual,Solid White,Karachi,10.5
8907,Alto,Suzuki,650,Hatchback,Excellent,2021,49000,Petrol,Automatic,Solid White,Islamabad,27.25
8908,Alto,Suzuki,650,Hatchback,Fair,2012,119000,Petrol,Automatic,Superia White,Lahore,16.7
8909,Alto,Suzuki,1000,Hatchback,Good,2007,278300,Petrol,Manual,Gold,Sindh,6.8
8910,Alto,Suzuki,650,Hatchback,Excellent,2021,31000,Petrol,Automatic,Solid White,Islamabad,27.65
8911,Alto,Suzuki,1000,Hatchback,Very Poor,2006,145000,Petrol,Manual,White,Karachi,5.25
8912,Alto,Suzuki,650,Hatchback,Good,2016,146000,Petrol,Automatic,White,Islamabad,27.0
8913,Alto,Suzuki,650,Hatchback,Excellent,2016,45000,Petrol,Automatic,Beige,Islamabad,24.5
8914,Alto,Suzuki,1000,Hatchback,Fair,2006,128000,Petrol,Manual,Silky Silver,Sindh,7.1
8915,Alto,Suzuki,650,Hatchback,Good,2021,42000,Petrol,Manual,Solid White,Islamabad,24.75
8916,Alto,Suzuki,650,Hatchback,Excellent,2022,39000,Petrol,Manual,White,Islamabad,24.5
8917,Alto,Suzuki,650,Hatchback,Excellent,2022,22000,Petrol,Automatic,Silky Silver,Punjab,29.0
8918,Alto,Suzuki,650,Hatchback,Excellent,2020,71000,Petrol,Manual,Silver,Punjab,21.5
8919,Alto,Suzuki,650,Hatchback,Excellent,2012,94000,Petrol,Automatic,Silver,Islamabad,23.5
8920,Alto,Suzuki,650,Hatchback,Good,2020,19990,Petrol,Automatic,Silver,Un-Registered,33.0
8921,Alto,Suzuki,1000,Hatchback,Excellent,2011,85000,Petrol,Manual,Graphite Grey,Lahore,10.7
8922,Alto,Suzuki,1000,Hatchback,Excellent,2012,68000,Petrol,Manual,Graphite Grey,Sindh,9.85
8923,Alto,Suzuki,650,Hatchback,Excellent,2011,87000,Petrol,Automatic,White,Karachi,18.65
8924,Alto,Suzuki,1000,Hatchback,Excellent,2011,120000,Petrol,Manual,White,Islamabad,10.5
8925,Alto,Suzuki,650,Hatchback,Excellent,2022,3500,Hybrid,Automatic,Pearl White,Un-Registered,42.0
8926,Alto,Suzuki,650,Hatchback,Fair,2014,127560,Petrol,Automatic,Silky Silver Metallic,Karachi,19.0
8927,Alto,Suzuki,1000,Hatchback,Excellent,2002,12375,Petrol,Manual,Silky Silver,Islamabad,8.3
8928,Alto,Suzuki,650,Hatchback,Good,2021,25000,Petrol,Manual,Solid White,Islamabad,22.5
8929,Alto,Suzuki,650,Hatchback,Fair,2020,49999,Petrol,Manual,Solid White,Sargodha,21.3
8930,Alto,Suzuki,650,Hatchback,Good,2019,63471,Petrol,Manual,Solid White,Islamabad,22.0
8931,Alto,Suzuki,650,Hatchback,Excellent,2006,133000,Petrol,Automatic,White,Sindh,10.35
8932,Alto,Suzuki,650,Hatchback,Good,2015,148000,Petrol,Automatic,Burgundy,Islamabad,23.5
8933,Alto,Suzuki,650,Hatchback,Good,2005,150000,Petrol,Manual,Beige,Sindh,18.5
8935,Alto,Suzuki,650,Hatchback,Excellent,2022,13000,Petrol,Automatic,White,Punjab,29.0
8936,Alto,Suzuki,650,Hatchback,Excellent,2020,30000,Petrol,Automatic,Solid White,Sindh,26.0
8937,Alto,Suzuki,650,Hatchback,Good,2021,120000,Petrol,Automatic,White,Islamabad,32.0
8938,Alto,Suzuki,650,Hatchback,Excellent,2021,10000,Petrol,Automatic,White,Un-Registered,35.0
8939,Alto,Suzuki,650,Hatchback,Excellent,2020,10000,Petrol,Automatic,White,Un-Registered,35.5
8940,Alto,Suzuki,650,Hatchback,Excellent,2021,43000,Petrol,Automatic,Solid White,Karachi,26.85
8941,Alto,Suzuki,1000,Hatchback,Excellent,2012,68000,Petrol,Manual,Graphite Grey,Sindh,9.85
8942,Alto,Suzuki,650,Hatchback,Excellent,2011,87000,Petrol,Automatic,White,Karachi,18.65
8943,Alto,Suzuki,1000,Hatchback,Excellent,2011,120000,Petrol,Manual,White,Islamabad,10.5
8944,Alto,Suzuki,650,Hatchback,Excellent,2022,3500,Hybrid,Automatic,Pearl White,Un-Registered,42.0
8945,Alto,Suzuki,650,Hatchback,Fair,2014,127560,Petrol,Automatic,Silky Silver Metallic,Karachi,19.0
8946,Alto,Suzuki,1000,Hatchback,Excellent,2002,12375,Petrol,Manual,Silky Silver,Islamabad,8.3
8947,Alto,Suzuki,650,Hatchback,Good,2021,25000,Petrol,Manual,Solid White,Islamabad,22.5
8948,Alto,Suzuki,650,Hatchback,Fair,2020,49999,Petrol,Manual,Solid White,Sargodha,21.3
8949,Alto,Suzuki,650,Hatchback,Good,2012,200000,Petrol,Automatic,Silver,Punjab,21.5
8950,Alto,Suzuki,650,Hatchback,Excellent,2021,83000,Petrol,Manual,Silky Silver,Lahore,22.0
8951,Alto,Suzuki,650,Hatchback,Excellent,2022,14000,Petrol,Automatic,Graphite Grey,Punjab,28.75
8952,Alto,Suzuki,650,Hatchback,Fair,2020,75000,Petrol,Manual,White,Sindh,22.0
8953,Alto,Suzuki,650,Hatchback,Fair,2021,47000,Petrol,Automatic,White,Islamabad,28.3
8954,Alto,Suzuki,650,Hatchback,Excellent,2023,9200,Petrol,Automatic,Silver,Punjab,29.25
8955,Alto,Suzuki,1000,Hatchback,Excellent,2011,82000,Petrol,Manual,Solid White,Islamabad,15.5
8956,Alto,Suzuki,650,Hatchback,Excellent,2021,70000,Petrol,Manual,Graphite Grey,Karachi,22.2
8957,Alto,Suzuki,1000,Hatchback,Good,2004,55555,CNG,Manual,Gold,Sindh,6.5
8958,Alto,Suzuki,1000,Hatchback,Excellent,2011,123456,Petrol,Manual,Graphite Grey,Islamabad,13.2
8959,Alto,Suzuki,1000,Hatchback,Excellent,2007,100000,Petrol,Manual,Solid White,Punjab,11.5
8960,Alto,Suzuki,650,Hatchback,Excellent,2022,32000,Petrol,Manual,White,Islamabad,26.9
8961,Alto,Suzuki,650,Hatchback,Excellent,2019,70000,Petrol,Manual,Silky Silver,Punjab,22.85
8962,Alto,Suzuki,650,Hatchback,Excellent,2020,27000,Petrol,Automatic,Turquoise,Punjab,32.5
8963,Alto,Suzuki,1000,Hatchback,Fair,2010,82000,Petrol,Manual,Silky Silver,Lahore,11.4
8964,Alto,Suzuki,650,Hatchback,Fair,2021,35000,Petrol,Automatic,Beige,Punjab,27.25
8965,Alto,Suzuki,650,Hatchback,Excellent,2024,19,Petrol,Manual,Solid White,Un-Registered,27.17
8966,Alto,Suzuki,650,Hatchback,Poor,2006,110000,Petrol,Automatic,White,Lahore,16.8
8967,Alto,Suzuki,650,Hatchback,Excellent,2022,36000,Petrol,Manual,Silver,Punjab,25.65
8968,Alto,Suzuki,650,Hatchback,Excellent,2023,28000,Petrol,Automatic,Grey,Islamabad,30.5
8969,Alto,Suzuki,650,Hatchback,Excellent,2024,1800,Petrol,Automatic,Solid White,Un-Registered,29.0
8970,Alto,Suzuki,650,Hatchback,Good,2015,49000,Petrol,Automatic,Blue,Karachi,22.85
8971,Alto,Suzuki,650,Hatchback,Excellent,2015,91000,Petrol,Automatic,Pearl Black,Sindh,24.5
8972,Alto,Suzuki,1000,Hatchback,Excellent,2005,31000,Petrol,Manual,White,Karachi,13.8
8973,Alto,Suzuki,650,Hatchback,Good,2021,14000,Petrol,Automatic,Beige,Un-Registered,34.45
8974,Alto,Suzuki,650,Hatchback,Good,2020,25000,Petrol,Automatic,Solid White,Sindh,25.5
8975,Alto,Suzuki,1000,Hatchback,Fair,2010,82000,Petrol,Manual,Silky Silver,Lahore,11.4
8976,Alto,Suzuki,650,Hatchback,Fair,2021,35000,Petrol,Automatic,Beige,Punjab,27.25
8977,Alto,Suzuki,1000,Hatchback,Fair,2009,67678,Petrol,Manual,Green,Lahore,13.0
8978,Alto,Suzuki,650,Hatchback,Fair,2021,50510,Petrol,Manual,Silky Silver,Sindh,23.1
8979,Alto,Suzuki,650,Hatchback,Fair,2019,61000,Petrol,Manual,White,Lahore,23.25
8980,Alto,Suzuki,650,Hatchback,Excellent,2021,28357,Petrol,Manual,Graphite Grey,Sindh,22.65
8981,Alto,Suzuki,650,Hatchback,Excellent,2021,35354,Petrol,Manual,Solid White,Punjab,24.0
8982,Alto,Suzuki,650,Hatchback,Excellent,2022,11000,Petrol,Manual,Silky Silver,Punjab,23.95
8983,Alto,Suzuki,1000,Hatchback,Good,2011,123000,Petrol,Manual,White,Karachi,12.0
8984,Alto,Suzuki,650,Hatchback,Excellent,2019,27650,Petrol,Automatic,White,Islamabad,21.5
8985,Alto,Suzuki,650,Hatchback,Excellent,2023,42500,Petrol,Automatic,White,Punjab,27.2
8986,Alto,Suzuki,650,Hatchback,Fair,2011,91000,Petrol,Automatic,White,Islamabad,21.5
8987,Alto,Suzuki,1000,Hatchback,Excellent,2006,175000,Petrol,Manual,Solid White,Faisalabad,7.8
8988,Alto,Suzuki,650,Hatchback,Excellent,2023,20000,Petrol,Automatic,Silver,Punjab,27.5
8989,Alto,Suzuki,1000,Hatchback,Excellent,2010,74000,Petrol,Manual,Maroon,Sindh,10.2
8990,Alto,Suzuki,1000,Hatchback,Excellent,2007,12345,Petrol,Manual,Blue,Punjab,8.0
8991,Alto,Suzuki,1000,Hatchback,Excellent,2007,1,Petrol,Manual,Blue,Islamabad,10.5
8992,Alto,Suzuki,650,Hatchback,Excellent,2022,50000,Petrol,Manual,Silver,Islamabad,24.0
8993,Alto,Suzuki,650,Hatchback,Excellent,2022,31600,Petrol,Automatic,Solid White,Punjab,29.2
8994,Alto,Suzuki,1000,Hatchback,Good,2009,126000,Petrol,Manual,Sky Blue,Sindh,10.2
8995,Alto,Suzuki,1000,Hatchback,Excellent,2005,200000,Petrol,Manual,Silver,Islamabad,11.0
8996,Alto,Suzuki,1000,Hatchback,Excellent,2011,150000,Petrol,Manual,Grey,Islamabad,10.35
8997,Alto,Suzuki,650,Hatchback,Excellent,2023,5123,Petrol,Automatic,Solid White,Islamabad,31.25
8998,Alto,Suzuki,650,Hatchback,Good,2020,25000,Petrol,Automatic,Solid White,Sindh,25.5
8999,Alto,Suzuki,650,Hatchback,Excellent,2021,34000,Petrol,Automatic,White,Peshawar,27.0
9000,Alto,Suzuki,650,Hatchback,Fair,2021,50000,Petrol,Manual,Solid White,Lahore,23.5
9001,Alto,Suzuki,650,Hatchback,Fair,1998,150000,Petrol,Automatic,Silver,Islamabad,13.9
9002,Alto,Suzuki,650,Hatchback,Good,2020,20000,Petrol,Automatic,Bluish Black Pearl,Un-Registered,32.0
9003,Alto,Suzuki,650,Hatchback,Excellent,2022,28000,Petrol,Manual,Silky Silver,Karachi,24.95
9004,Alto,Suzuki,650,Hatchback,Fair,2021,46568,Petrol,Automatic,Metallic Silver,Un-Registered,33.5
9005,Alto,Suzuki,650,Hatchback,Excellent,2019,80000,Petrol,Automatic,Solid White,Sindh,23.4
9006,Alto,Suzuki,650,Hatchback,Fair,2020,19741,Petrol,Automatic,Indigo,Un-Registered,34.5
9007,Alto,Suzuki,650,Hatchback,Excellent,2021,76000,Petrol,Manual,Solid White,Islamabad,23.9
9008,Alto,Suzuki,650,Hatchback,Fair,2024,2500,Petrol,Manual,Solid White,Islamabad,25.95
9009,Alto,Suzuki,1000,Hatchback,Excellent,2010,74000,Petrol,Manual,Maroon,Sindh,10.2
9010,Alto,Suzuki,1000,Hatchback,Excellent,2007,12345,Petrol,Manual,Blue,Punjab,8.0
9011,Alto,Suzuki,1000,Hatchback,Excellent,2007,1,Petrol,Manual,Blue,Islamabad,10.5
9012,Alto,Suzuki,650,Hatchback,Excellent,2022,50000,Petrol,Manual,Silver,Islamabad,24.0
9013,Alto,Suzuki,650,Hatchback,Excellent,2022,31600,Petrol,Automatic,Solid White,Punjab,29.2
9014,Alto,Suzuki,1000,Hatchback,Good,2009,126000,Petrol,Manual,Sky Blue,Sindh,10.2
9015,Alto,Suzuki,1000,Hatchback,Excellent,2005,200000,Petrol,Manual,Silver,Islamabad,11.0
9016,Alto,Suzuki,1000,Hatchback,Excellent,2011,150000,Petrol,Manual,Grey,Islamabad,10.35
9017,Alto,Suzuki,650,Hatchback,Excellent,2023,5123,Petrol,Automatic,Solid White,Islamabad,31.25
9018,Alto,Suzuki,650,Hatchback,Excellent,2022,12000,Petrol,Manual,White,Islamabad,26.3
9019,Alto,Suzuki,650,Hatchback,Excellent,2010,141000,Petrol,Automatic,White,Lahore,19.9
9020,Alto,Suzuki,650,Hatchback,Excellent,2022,5300,Petrol,Automatic,White,Un-Registered,42.0
9021,Alto,Suzuki,650,Hatchback,Fair,2015,98660,Petrol,Automatic,White,Sindh,28.5
9022,Alto,Suzuki,1000,Hatchback,Good,2012,121714,Petrol,Manual,White,Sindh,11.0
9023,Alto,Suzuki,1000,Hatchback,Excellent,2003,249664,Petrol,Manual,Pearl Red,Karachi,4.5
9024,Alto,Suzuki,650,Hatchback,Good,2020,28489,Petrol,Automatic,Blue,Un-Registered,29.5
9025,Alto,Suzuki,650,Hatchback,Excellent,2022,18800,Petrol,Automatic,Solid White,Punjab,28.3
9026,Alto,Suzuki,650,Hatchback,Excellent,2019,150000,Petrol,Automatic,Silver,Sindh,23.0
9027,Alto,Suzuki,650,Hatchback,Good,2016,101935,Petrol,Automatic,Silver,Sindh,27.0
9028,Alto,Suzuki,650,Hatchback,Fair,2008,170000,Petrol,Automatic,Blue,Islamabad,16.3
9029,Alto,Suzuki,1000,Hatchback,Good,2008,110700,Petrol,Manual,Olive Green,Sindh,8.0
9030,Alto,Suzuki,650,Hatchback,Excellent,2021,50000,Petrol,Manual,Solid White,Sindh,23.6
9031,Alto,Suzuki,650,Hatchback,Excellent,2019,55000,Petrol,Automatic,Silky Silver,Punjab,24.5
9032,Alto,Suzuki,650,Hatchback,Excellent,2021,76000,Petrol,Manual,Solid White,Islamabad,23.9
9033,Alto,Suzuki,650,Hatchback,Fair,2024,2500,Petrol,Manual,Solid White,Islamabad,25.95
9034,Alto,Suzuki,650,Hatchback,Excellent,2021,31000,Petrol,Automatic,Bluish Black Pearl,Un-Registered,32.5
9035,Alto,Suzuki,650,Hatchback,Fair,2021,45000,Petrol,Manual,White,Punjab,24.0
9036,Alto,Suzuki,650,Hatchback,Fair,2019,49000,Petrol,Manual,White,Islamabad,22.95
9037,Alto,Suzuki,650,Hatchback,Fair,2021,46000,Petrol,Manual,Graphite Grey,Islamabad,24.0
9038,Alto,Suzuki,650,Hatchback,Good,2020,22000,Petrol,Automatic,Silky Silver Metallic,Un-Registered,35.5
9039,Alto,Suzuki,1000,Hatchback,Excellent,2011,169000,Petrol,Manual,White,Peshawar,13.3
9040,Alto,Suzuki,650,Hatchback,Fair,2020,25000,Petrol,Automatic,White,Un-Registered,36.0
9041,Alto,Suzuki,650,Hatchback,Excellent,2020,4000,Petrol,Automatic,Silky Silver Metallic,Un-Registered,35.5
9042,Alto,Suzuki,650,Hatchback,Excellent,2021,22000,Petrol,Automatic,White,Un-Registered,32.75
9043,Alto,Suzuki,650,Hatchback,Excellent,2019,150000,Petrol,Automatic,Silver,Sindh,23.0
9044,Alto,Suzuki,650,Hatchback,Good,2016,101935,Petrol,Automatic,Silver,Sindh,27.0
9045,Alto,Suzuki,650,Hatchback,Fair,2008,170000,Petrol,Automatic,Blue,Islamabad,16.3
9046,Alto,Suzuki,1000,Hatchback,Good,2008,110700,Petrol,Manual,Olive Green,Sindh,8.0
9047,Alto,Suzuki,650,Hatchback,Excellent,2021,50000,Petrol,Manual,Solid White,Sindh,23.6
9048,Alto,Suzuki,650,Hatchback,Excellent,2019,55000,Petrol,Automatic,Silky Silver,Punjab,24.5
9049,Alto,Suzuki,650,Hatchback,Excellent,2022,31000,Petrol,Automatic,Solid White,Islamabad,27.75
9050,Alto,Suzuki,1000,Hatchback,Very Poor,2007,186687,Petrol,Manual,White,Lahore,10.0
9051,Alto,Suzuki,650,Hatchback,Good,2021,34957,Hybrid,Automatic,White,Islamabad,32.75
9052,Alto,Suzuki,650,Hatchback,Excellent,2022,23000,Petrol,Automatic,Solid White,Punjab,29.15
9053,Alto,Suzuki,650,Hatchback,Excellent,2023,9817,Petrol,Automatic,Silky Silver,Punjab,31.5
9054,Alto,Suzuki,1000,Hatchback,Excellent,2012,243638,Petrol,Manual,Silky Silver,Punjab,11.5
9055,Alto,Suzuki,650,Hatchback,Excellent,2019,47482,Petrol,Automatic,Blue,Islamabad,31.9
9056,Alto,Suzuki,650,Hatchback,Good,2020,12000,Petrol,Automatic,Bluish Black Pearl,Un-Registered,34.0
9057,Alto,Suzuki,1000,Hatchback,Excellent,2010,100000,Petrol,Manual,Graphite Grey,Lahore,9.3
9058,Alto,Suzuki,650,Hatchback,Fair,2015,118280,Petrol,Automatic,Pearl Black,Lahore,29.5
9059,Alto,Suzuki,650,Hatchback,Excellent,2017,135000,Petrol,Automatic,White,Karachi,21.0
9060,Alto,Suzuki,650,Hatchback,Excellent,2022,7200,Hybrid,Automatic,Blue,Islamabad,39.4
9061,Alto,Suzuki,650,Hatchback,Poor,2020,16000,Petrol,Automatic,Navy,Un-Registered,34.5
9062,Alto,Suzuki,650,Hatchback,Good,2024,6000,Petrol,Automatic,Solid White,Punjab,31.5
9063,Alto,Suzuki,650,Hatchback,Excellent,2021,50000,Petrol,Manual,Silky Silver,Karachi,22.1
9064,Alto,Suzuki,650,Hatchback,Fair,2024,9000,Petrol,Manual,Solid White,Islamabad,25.85
9065,Alto,Suzuki,650,Hatchback,Good,2021,13900,Petrol,Automatic,Silky Silver Metallic,Un-Registered,32.25
9066,Alto,Suzuki,650,Hatchback,Excellent,2021,57500,Petrol,Automatic,Silky Silver,Karachi,26.5
9067,Alto,Suzuki,650,Hatchback,Excellent,2024,10,Petrol,Automatic,Silky Silver,Un-Registered,31.55
9068,Alto,Suzuki,650,Hatchback,Excellent,2024,10,Petrol,Automatic,White,Un-Registered,29.14
9069,Alto,Suzuki,650,Hatchback,Excellent,2017,88000,Petrol,Automatic,Red,Islamabad,25.2
9070,Alto,Suzuki,650,Hatchback,Excellent,2022,40,Petrol,Manual,White,Un-Registered,26.35
9071,Alto,Suzuki,650,Hatchback,Fair,2020,24600,Petrol,Automatic,Beige,Un-Registered,28.5
9072,Alto,Suzuki,650,Hatchback,Excellent,2021,46000,Petrol,Automatic,Solid White,Punjab,27.25
9073,Alto,Suzuki,650,Hatchback,Excellent,2022,15000,Hybrid,Automatic,White,Un-Registered,40.0
9074,Alto,Suzuki,650,Hatchback,Excellent,2024,10,Petrol,Manual,White,Un-Registered,24.5
9075,Alto,Suzuki,650,Hatchback,Good,2020,20200,Petrol,Automatic,White,Un-Registered,33.85
9076,Alto,Suzuki,650,Hatchback,Excellent,2022,7200,Hybrid,Automatic,Blue,Islamabad,39.4
9077,Alto,Suzuki,650,Hatchback,Poor,2020,16000,Petrol,Automatic,Navy,Un-Registered,34.5
9078,Alto,Suzuki,650,Hatchback,Good,2024,6000,Petrol,Automatic,Solid White,Punjab,31.5
9079,Alto,Suzuki,650,Hatchback,Excellent,2021,50000,Petrol,Manual,Silky Silver,Karachi,22.1
9080,Alto,Suzuki,650,Hatchback,Fair,2024,9000,Petrol,Manual,Solid White,Islamabad,25.85
9081,Alto,Suzuki,650,Hatchback,Excellent,2019,65000,Petrol,Automatic,Silky Silver,Karachi,23.5
9082,Alto,Suzuki,650,Hatchback,Fair,2020,28665,Petrol,Automatic,Beige,Un-Registered,34.5
9083,Alto,Suzuki,650,Hatchback,Fair,2012,141112,Petrol,Automatic,Brown,Lahore,22.0
9084,Alto,Suzuki,650,Hatchback,Fair,2021,33036,Petrol,Automatic,Solid White,Punjab,28.0
9085,Alto,Suzuki,650,Hatchback,Excellent,2023,10630,Petrol,Automatic,White,Islamabad,31.0
9086,Alto,Suzuki,650,Hatchback,Excellent,2022,18837,Petrol,Automatic,Solid White,Islamabad,29.0
9087,Alto,Suzuki,1000,Hatchback,Poor,2003,172210,Petrol,Manual,Solid White,Islamabad,10.75
9088,Alto,Suzuki,650,Hatchback,Good,2021,4683,Petrol,Automatic,White,Un-Registered,36.0
9089,Alto,Suzuki,1000,Hatchback,Excellent,2012,100600,Petrol,Manual,Graphite Grey,Lahore,13.6
9090,Alto,Suzuki,650,Hatchback,Excellent,2022,46768,Petrol,Manual,Solid White,Sindh,25.3
9091,Alto,Suzuki,650,Hatchback,Good,2021,60779,Petrol,Manual,White,Islamabad,23.0
9092,Alto,Suzuki,650,Hatchback,Good,2019,62797,Petrol,Automatic,Silky Silver,Islamabad,27.5
9093,Alto,Suzuki,1000,Hatchback,Fair,2005,98000,Petrol,Manual,Silver,Karachi,6.75
9094,Alto,Suzuki,650,Hatchback,Excellent,2021,31200,Petrol,Manual,Solid White,Punjab,24.2
9095,Alto,Suzuki,650,Hatchback,Good,2021,47000,Petrol,Automatic,White,Punjab,26.5
9096,Alto,Suzuki,1000,Hatchback,Fair,2003,456681,Petrol,Manual,Beige,Sindh,5.85
9097,Alto,Suzuki,650,Hatchback,Excellent,2020,130000,Petrol,Automatic,White,Un-Registered,32.5
9098,Alto,Suzuki,1000,Hatchback,Excellent,2007,100000,CNG,Automatic,Solid White,Islamabad,9.0
9099,Alto,Suzuki,650,Hatchback,Good,2014,114546,Petrol,Automatic,Sky Blue,Lahore,22.5
9100,Alto,Suzuki,650,Hatchback,Excellent,2022,53000,Petrol,Manual,Solid White,Islamabad,25.4
9101,Alto,Suzuki,650,Hatchback,Excellent,2018,122000,Petrol,Automatic,White,Islamabad,30.5
9102,Alto,Suzuki,650,Hatchback,Excellent,2023,2000,Petrol,Automatic,White,Un-Registered,35.9
9103,Alto,Suzuki,650,Hatchback,Excellent,2023,400,Petrol,Automatic,White,Karachi,29.95
9104,Alto,Suzuki,650,Hatchback,Excellent,2022,38500,Petrol,Automatic,Silky Silver,Islamabad,27.85
9105,Alto,Suzuki,650,Hatchback,Excellent,2022,17000,Petrol,Automatic,Silky Silver,Islamabad,28.5
